Date: 01-10-09

Time: 13:10:54



Exp. Conditions:

Cyclic voltammetry

Start potential (V) = .0000

First vertex potential (V) = 1.5000

Second vertex potential (V) = -.2979

Step potential (V) = .00244

Scan rate (V/s) = .15001

Equilibration time (s) = 1

Number of Data Points =  1474 



 Potential	  Scan 1   	  Scan 2   	  Scan 3   	  Scan 4   	  Scan 5   	  Scan 6   	  Scan 7   	  Scan 8   	  Scan 9   	  Scan 10   	  Scan 11   	  Scan 12   	  Scan 13   	  Scan 14   	  Scan 15   	  Scan 16   	  Scan 17   	  Scan 18   	  Scan 19   	  Scan 20   	

 0.666504	-3.361511E-06	-3.398132E-06	-3.380737E-06	-3.349609E-06	-3.312073E-06	-3.303833E-06	-3.276672E-06	-3.258972E-06	-3.233032E-06	-3.238525E-06	-3.202820E-06	-3.188782E-06	-3.149719E-06	-3.162537E-06	-3.120117E-06	-3.125916E-06	-3.110657E-06	-3.081055E-06	-3.069153E-06	-3.049622E-06

 0.664063	-3.340759E-06	-3.377686E-06	-3.356323E-06	-3.322449E-06	-3.285217E-06	-3.275757E-06	-3.248901E-06	-3.233948E-06	-3.206482E-06	-3.208618E-06	-3.170471E-06	-3.158569E-06	-3.114624E-06	-3.130798E-06	-3.086548E-06	-3.088989E-06	-3.079529E-06	-3.053284E-06	-3.033142E-06	-3.019104E-06

 0.661621	-3.318176E-06	-3.353882E-06	-3.333130E-06	-3.302307E-06	-3.263855E-06	-3.251343E-06	-3.221130E-06	-3.201294E-06	-3.176575E-06	-3.179016E-06	-3.142395E-06	-3.130798E-06	-3.082581E-06	-3.096619E-06	-3.048401E-06	-3.059998E-06	-3.045959E-06	-3.024902E-06	-3.007813E-06	-2.991943E-06

 0.659180	-3.297119E-06	-3.330688E-06	-3.310547E-06	-3.280334E-06	-3.240662E-06	-3.227844E-06	-3.198853E-06	-3.172607E-06	-3.144226E-06	-3.150635E-06	-3.114929E-06	-3.097534E-06	-3.056641E-06	-3.066406E-06	-3.018799E-06	-3.032837E-06	-3.015137E-06	-2.994995E-06	-2.978210E-06	-2.957153E-06

 0.656738	-3.280029E-06	-3.310852E-06	-3.292542E-06	-3.259583E-06	-3.216248E-06	-3.202820E-06	-3.172302E-06	-3.141479E-06	-3.115234E-06	-3.118591E-06	-3.087463E-06	-3.067932E-06	-3.028564E-06	-3.039856E-06	-2.994690E-06	-3.006897E-06	-2.986755E-06	-2.962952E-06	-2.950134E-06	-2.927246E-06

 0.654297	-3.263245E-06	-3.293152E-06	-3.271484E-06	-3.233948E-06	-3.187866E-06	-3.175659E-06	-3.144226E-06	-3.118896E-06	-3.086548E-06	-3.091431E-06	-3.054199E-06	-3.039551E-06	-3.000488E-06	-3.013916E-06	-2.965393E-06	-2.977295E-06	-2.962646E-06	-2.937012E-06	-2.918701E-06	-2.896423E-06

 0.651855	-3.243713E-06	-3.272400E-06	-3.248596E-06	-3.207703E-06	-3.162231E-06	-3.145447E-06	-3.114319E-06	-3.092346E-06	-3.063049E-06	-3.065491E-06	-3.021240E-06	-3.009949E-06	-2.969055E-06	-2.987366E-06	-2.936096E-06	-2.946777E-06	-2.937317E-06	-2.908630E-06	-2.889709E-06	-2.872925E-06

 0.649414	-3.221130E-06	-3.250732E-06	-3.222351E-06	-3.184814E-06	-3.139343E-06	-3.122253E-06	-3.088074E-06	-3.064575E-06	-3.037109E-06	-3.043823E-06	-2.994385E-06	-2.993774E-06	-2.941589E-06	-2.959595E-06	-2.906189E-06	-2.922363E-06	-2.908630E-06	-2.888184E-06	-2.867737E-06	-2.850952E-06

 0.646973	-3.202209E-06	-3.228149E-06	-3.200378E-06	-3.163147E-06	-3.119812E-06	-3.099670E-06	-3.068237E-06	-3.039246E-06	-3.011475E-06	-3.018799E-06	-2.971497E-06	-2.966614E-06	-2.918091E-06	-2.934570E-06	-2.882690E-06	-2.900391E-06	-2.883911E-06	-2.864380E-06	-2.846375E-06	-2.825012E-06

 0.644531	-3.185730E-06	-3.208923E-06	-3.182373E-06	-3.145752E-06	-3.096619E-06	-3.079529E-06	-3.045044E-06	-3.011475E-06	-2.984314E-06	-2.991333E-06	-2.949219E-06	-2.943115E-06	-2.897949E-06	-2.911377E-06	-2.860718E-06	-2.881165E-06	-2.860413E-06	-2.840881E-06	-2.823792E-06	-2.801208E-06

 0.642090	-3.171692E-06	-3.191223E-06	-3.164673E-06	-3.120728E-06	-3.071899E-06	-3.053284E-06	-3.021545E-06	-2.991333E-06	-2.960815E-06	-2.967834E-06	-2.926331E-06	-2.916870E-06	-2.874451E-06	-2.894287E-06	-2.840271E-06	-2.858276E-06	-2.843018E-06	-2.816772E-06	-2.798157E-06	-2.774658E-06

 0.639648	-3.153381E-06	-3.176270E-06	-3.143005E-06	-3.098145E-06	-3.047791E-06	-3.029175E-06	-2.994080E-06	-2.969971E-06	-2.941589E-06	-2.949219E-06	-2.900391E-06	-2.902832E-06	-2.851868E-06	-2.873230E-06	-2.816467E-06	-2.837524E-06	-2.822266E-06	-2.794800E-06	-2.775574E-06	-2.757263E-06

 0.637207	-3.134155E-06	-3.156128E-06	-3.119507E-06	-3.073425E-06	-3.025208E-06	-3.005981E-06	-2.973938E-06	-2.950745E-06	-2.920837E-06	-2.930908E-06	-2.878418E-06	-2.881775E-06	-2.824707E-06	-2.851868E-06	-2.791443E-06	-2.813110E-06	-2.801208E-06	-2.778931E-06	-2.755432E-06	-2.738647E-06

 0.634766	-3.115845E-06	-3.135071E-06	-3.099670E-06	-3.055420E-06	-3.009644E-06	-2.987366E-06	-2.952271E-06	-2.923889E-06	-2.900391E-06	-2.910156E-06	-2.855225E-06	-2.864990E-06	-2.805176E-06	-2.828064E-06	-2.770386E-06	-2.796936E-06	-2.778320E-06	-2.761230E-06	-2.740784E-06	-2.722778E-06

 0.632324	-3.099365E-06	-3.114929E-06	-3.079529E-06	-3.038025E-06	-2.988281E-06	-2.970276E-06	-2.935181E-06	-2.902527E-06	-2.875977E-06	-2.885132E-06	-2.839050E-06	-2.841187E-06	-2.786560E-06	-2.810059E-06	-2.749939E-06	-2.781067E-06	-2.760010E-06	-2.741394E-06	-2.722778E-06	-2.699585E-06

 0.629883	-3.086548E-06	-3.097229E-06	-3.065186E-06	-3.018188E-06	-2.968750E-06	-2.948303E-06	-2.914734E-06	-2.882690E-06	-2.857056E-06	-2.865295E-06	-2.819824E-06	-2.821350E-06	-2.769775E-06	-2.795715E-06	-2.736206E-06	-2.763977E-06	-2.744751E-06	-2.721863E-06	-2.705383E-06	-2.681580E-06

 0.627441	-3.073425E-06	-3.083801E-06	-3.046875E-06	-2.998657E-06	-2.946167E-06	-2.929688E-06	-2.894897E-06	-2.868958E-06	-2.839661E-06	-2.854919E-06	-2.801208E-06	-2.805786E-06	-2.750244E-06	-2.780151E-06	-2.718811E-06	-2.746887E-06	-2.732239E-06	-2.705688E-06	-2.687378E-06	-2.665100E-06

 0.625000	-3.058777E-06	-3.067932E-06	-3.028564E-06	-2.976990E-06	-2.927551E-06	-2.907104E-06	-2.875977E-06	-2.852478E-06	-2.826843E-06	-2.835083E-06	-2.779846E-06	-2.791443E-06	-2.728882E-06	-2.764587E-06	-2.703552E-06	-2.727051E-06	-2.714539E-06	-2.692261E-06	-2.669983E-06	-2.651672E-06

 0.622559	-3.039246E-06	-3.049316E-06	-3.006897E-06	-2.959900E-06	-2.912292E-06	-2.892761E-06	-2.858276E-06	-2.831726E-06	-2.807312E-06	-2.822571E-06	-2.761230E-06	-2.778625E-06	-2.712402E-06	-2.744141E-06	-2.680054E-06	-2.713928E-06	-2.698364E-06	-2.680969E-06	-2.657471E-06	-2.640076E-06

 0.620117	-3.027344E-06	-3.030090E-06	-2.990112E-06	-2.945251E-06	-2.898560E-06	-2.875977E-06	-2.844849E-06	-2.812805E-06	-2.788696E-06	-2.802124E-06	-2.748718E-06	-2.757874E-06	-2.696838E-06	-2.729492E-06	-2.667847E-06	-2.699890E-06	-2.682190E-06	-2.665100E-06	-2.646484E-06	-2.620850E-06

 0.617676	-3.014221E-06	-3.015747E-06	-2.977905E-06	-2.932434E-06	-2.882080E-06	-2.864990E-06	-2.830811E-06	-2.794189E-06	-2.770081E-06	-2.793579E-06	-2.734985E-06	-2.744751E-06	-2.687378E-06	-2.715759E-06	-2.655334E-06	-2.691956E-06	-2.669373E-06	-2.651978E-06	-2.631226E-06	-2.609253E-06

 0.615234	-3.005371E-06	-3.002930E-06	-2.962952E-06	-2.911682E-06	-2.864685E-06	-2.844849E-06	-2.814331E-06	-2.783813E-06	-2.757263E-06	-2.775879E-06	-2.719727E-06	-2.727966E-06	-2.669678E-06	-2.706909E-06	-2.643127E-06	-2.674866E-06	-2.661133E-06	-2.637329E-06	-2.615051E-06	-2.592468E-06

 0.612793	-2.990417E-06	-2.989807E-06	-2.945862E-06	-2.896423E-06	-2.846375E-06	-2.827148E-06	-2.794189E-06	-2.769775E-06	-2.745667E-06	-2.764282E-06	-2.701721E-06	-2.717285E-06	-2.654114E-06	-2.692261E-06	-2.626038E-06	-2.662659E-06	-2.648315E-06	-2.625427E-06	-2.602539E-06	-2.585449E-06

 0.610352	-2.976685E-06	-2.975159E-06	-2.929382E-06	-2.880859E-06	-2.832947E-06	-2.814331E-06	-2.781982E-06	-2.757263E-06	-2.735596E-06	-2.747803E-06	-2.688293E-06	-2.705078E-06	-2.637939E-06	-2.681580E-06	-2.611389E-06	-2.647705E-06	-2.637024E-06	-2.619934E-06	-2.591553E-06	-2.576294E-06

 0.607910	-2.964172E-06	-2.959595E-06	-2.914124E-06	-2.870789E-06	-2.824402E-06	-2.803345E-06	-2.770386E-06	-2.741089E-06	-2.721863E-06	-2.733459E-06	-2.677612E-06	-2.693787E-06	-2.627869E-06	-2.666016E-06	-2.600098E-06	-2.640991E-06	-2.622375E-06	-2.609253E-06	-2.585754E-06	-2.565308E-06

 0.605469	-2.953796E-06	-2.945251E-06	-2.901917E-06	-2.860107E-06	-2.812500E-06	-2.793579E-06	-2.761536E-06	-2.728271E-06	-2.704468E-06	-2.727661E-06	-2.669678E-06	-2.681885E-06	-2.618713E-06	-2.657471E-06	-2.593689E-06	-2.634888E-06	-2.614136E-06	-2.597046E-06	-2.577515E-06	-2.554626E-06

 0.603027	-2.946777E-06	-2.935181E-06	-2.894592E-06	-2.846375E-06	-2.799683E-06	-2.777710E-06	-2.748108E-06	-2.718201E-06	-2.694397E-06	-2.713318E-06	-2.661133E-06	-2.673035E-06	-2.608643E-06	-2.651367E-06	-2.584229E-06	-2.624207E-06	-2.607117E-06	-2.584839E-06	-2.566833E-06	-2.541809E-06

 0.600586	-2.936707E-06	-2.927551E-06	-2.880554E-06	-2.833557E-06	-2.783813E-06	-2.767029E-06	-2.734070E-06	-2.709045E-06	-2.684937E-06	-2.705994E-06	-2.651062E-06	-2.666626E-06	-2.596436E-06	-2.643738E-06	-2.571106E-06	-2.613220E-06	-2.602234E-06	-2.579041E-06	-2.554626E-06	-2.538452E-06

 0.598145	-2.926636E-06	-2.915039E-06	-2.867432E-06	-2.817688E-06	-2.774658E-06	-2.752075E-06	-2.723694E-06	-2.699890E-06	-2.679749E-06	-2.698669E-06	-2.643127E-06	-2.659302E-06	-2.583618E-06	-2.633972E-06	-2.563171E-06	-2.603455E-06	-2.591553E-06	-2.574158E-06	-2.547913E-06	-2.529907E-06

 0.595703	-2.913208E-06	-2.904053E-06	-2.854004E-06	-2.813110E-06	-2.767029E-06	-2.746887E-06	-2.715149E-06	-2.687683E-06	-2.666931E-06	-2.691650E-06	-2.640991E-06	-2.655945E-06	-2.577209E-06	-2.622986E-06	-2.550049E-06	-2.601624E-06	-2.583008E-06	-2.569885E-06	-2.544556E-06	-2.526550E-06

 0.593262	-2.905579E-06	-2.888794E-06	-2.844238E-06	-2.802124E-06	-2.760315E-06	-2.737427E-06	-2.709351E-06	-2.676086E-06	-2.655945E-06	-2.680664E-06	-2.635193E-06	-2.637024E-06	-2.568359E-06	-2.614746E-06	-2.545776E-06	-2.592163E-06	-2.572632E-06	-2.559509E-06	-2.538147E-06	-2.515259E-06

 0.590820	-2.900391E-06	-2.882690E-06	-2.837524E-06	-2.795715E-06	-2.749023E-06	-2.729492E-06	-2.699890E-06	-2.666626E-06	-2.645264E-06	-2.668152E-06	-2.635193E-06	-2.630615E-06	-2.565613E-06	-2.611694E-06	-2.541504E-06	-2.591248E-06	-2.570190E-06	-2.553711E-06	-2.531738E-06	-2.510071E-06

 0.588379	-2.894592E-06	-2.875366E-06	-2.831421E-06	-2.784424E-06	-2.740784E-06	-2.719727E-06	-2.691040E-06	-2.663269E-06	-2.640076E-06	-2.669067E-06	-2.615662E-06	-2.622681E-06	-2.554016E-06	-2.609863E-06	-2.539673E-06	-2.581177E-06	-2.569885E-06	-2.545776E-06	-2.524109E-06	-2.502136E-06

 0.585938	-2.885132E-06	-2.869568E-06	-2.820740E-06	-2.774048E-06	-2.729492E-06	-2.709045E-06	-2.680054E-06	-2.656250E-06	-2.637024E-06	-2.666931E-06	-2.602844E-06	-2.619019E-06	-2.546082E-06	-2.601929E-06	-2.527771E-06	-2.575989E-06	-2.562561E-06	-2.543945E-06	-2.517700E-06	-2.502747E-06

 0.583496	-2.876282E-06	-2.859802E-06	-2.807617E-06	-2.767639E-06	-2.727051E-06	-2.704468E-06	-2.674561E-06	-2.648010E-06	-2.630615E-06	-2.663269E-06	-2.596436E-06	-2.616577E-06	-2.538147E-06	-2.596130E-06	-2.522888E-06	-2.571106E-06	-2.559204E-06	-2.546082E-06	-2.517090E-06	-2.500916E-06

 0.581055	-2.869568E-06	-2.849426E-06	-2.802124E-06	-2.762451E-06	-2.722473E-06	-2.698669E-06	-2.670898E-06	-2.639465E-06	-2.622375E-06	-2.652588E-06	-2.589722E-06	-2.610779E-06	-2.535400E-06	-2.589111E-06	-2.518616E-06	-2.569885E-06	-2.550659E-06	-2.539368E-06	-2.518311E-06	-2.496033E-06

 0.578613	-2.864380E-06	-2.842712E-06	-2.796936E-06	-2.758484E-06	-2.716980E-06	-2.697449E-06	-2.665710E-06	-2.632751E-06	-2.612915E-06	-2.647705E-06	-2.589722E-06	-2.607727E-06	-2.536926E-06	-2.590027E-06	-2.520142E-06	-2.571716E-06	-2.552185E-06	-2.536621E-06	-2.512817E-06	-2.489624E-06

 0.576172	-2.862549E-06	-2.837524E-06	-2.794189E-06	-2.749939E-06	-2.708130E-06	-2.685852E-06	-2.658997E-06	-2.631226E-06	-2.612305E-06	-2.644958E-06	-2.581482E-06	-2.601929E-06	-2.528076E-06	-2.587585E-06	-2.518311E-06	-2.563171E-06	-2.550964E-06	-2.529907E-06	-2.509460E-06	-2.484741E-06

 0.573730	-2.854919E-06	-2.835083E-06	-2.784424E-06	-2.742920E-06	-2.700195E-06	-2.681274E-06	-2.651672E-06	-2.627258E-06	-2.607117E-06	-2.641602E-06	-2.578125E-06	-2.603455E-06	-2.522583E-06	-2.583923E-06	-2.511292E-06	-2.561035E-06	-2.552185E-06	-2.532349E-06	-2.501831E-06	-2.485046E-06

 0.571289	-2.847595E-06	-2.826538E-06	-2.778015E-06	-2.734680E-06	-2.699280E-06	-2.674255E-06	-2.647095E-06	-2.623291E-06	-2.608337E-06	-2.644043E-06	-2.584534E-06	-2.604065E-06	-2.516174E-06	-2.580872E-06	-2.511292E-06	-2.557373E-06	-2.545471E-06	-2.531128E-06	-2.505188E-06	-2.485962E-06

 0.568848	-2.842102E-06	-2.821655E-06	-2.772217E-06	-2.736206E-06	-2.697144E-06	-2.676086E-06	-2.646179E-06	-2.616577E-06	-2.600403E-06	-2.637634E-06	-2.585754E-06	-2.605286E-06	-2.518616E-06	-2.576599E-06	-2.508240E-06	-2.563171E-06	-2.545166E-06	-2.535095E-06	-2.506714E-06	-2.485962E-06

 0.566406	-2.839050E-06	-2.812805E-06	-2.768860E-06	-2.733459E-06	-2.696533E-06	-2.673035E-06	-2.646179E-06	-2.613220E-06	-2.599487E-06	-2.633362E-06	-2.593994E-06	-2.597961E-06	-2.518616E-06	-2.578430E-06	-2.518005E-06	-2.561951E-06	-2.543945E-06	-2.530518E-06	-2.509460E-06	-2.481384E-06

 0.563965	-2.838440E-06	-2.813110E-06	-2.769165E-06	-2.730103E-06	-2.688293E-06	-2.669373E-06	-2.641907E-06	-2.611389E-06	-2.595825E-06	-2.630615E-06	-2.589111E-06	-2.598877E-06	-2.520447E-06	-2.579651E-06	-2.519836E-06	-2.564697E-06	-2.546387E-06	-2.527771E-06	-2.505493E-06	-2.481995E-06

 0.561523	-2.835388E-06	-2.810364E-06	-2.763977E-06	-2.725220E-06	-2.686462E-06	-2.664490E-06	-2.636414E-06	-2.612305E-06	-2.597656E-06	-2.636108E-06	-2.579346E-06	-2.600403E-06	-2.516479E-06	-2.584229E-06	-2.532043E-06	-2.558899E-06	-2.550659E-06	-2.529602E-06	-2.502441E-06	-2.481079E-06

 0.559082	-2.830811E-06	-2.806396E-06	-2.760620E-06	-2.720032E-06	-2.682800E-06	-2.661743E-06	-2.634583E-06	-2.611084E-06	-2.602844E-06	-2.640686E-06	-2.572021E-06	-2.604065E-06	-2.512817E-06	-2.579651E-06	-2.532654E-06	-2.559204E-06	-2.546997E-06	-2.532959E-06	-2.504272E-06	-2.486572E-06

 0.556641	-2.825928E-06	-2.802124E-06	-2.754211E-06	-2.720947E-06	-2.684631E-06	-2.661743E-06	-2.637024E-06	-2.608337E-06	-2.601013E-06	-2.641296E-06	-2.570190E-06	-2.600098E-06	-2.514954E-06	-2.579956E-06	-2.535095E-06	-2.562256E-06	-2.550659E-06	-2.538757E-06	-2.510376E-06	-2.490234E-06

 0.554199	-2.823486E-06	-2.795410E-06	-2.754211E-06	-2.719116E-06	-2.686157E-06	-2.661743E-06	-2.638245E-06	-2.602234E-06	-2.601624E-06	-2.639160E-06	-2.570801E-06	-2.603149E-06	-2.517090E-06	-2.579041E-06	-2.537231E-06	-2.565002E-06	-2.544250E-06	-2.535400E-06	-2.513428E-06	-2.486267E-06

 0.551758	-2.821960E-06	-2.796631E-06	-2.753906E-06	-2.721252E-06	-2.681580E-06	-2.661438E-06	-2.637024E-06	-2.604675E-06	-2.603760E-06	-2.637024E-06	-2.576904E-06	-2.591858E-06	-2.522278E-06	-2.584534E-06	-2.543640E-06	-2.571716E-06	-2.554321E-06	-2.539063E-06	-2.510986E-06	-2.488098E-06

 0.549316	-2.824707E-06	-2.795410E-06	-2.755737E-06	-2.715759E-06	-2.681885E-06	-2.658997E-06	-2.636414E-06	-2.608948E-06	-2.604980E-06	-2.639771E-06	-2.578125E-06	-2.603149E-06	-2.521362E-06	-2.590332E-06	-2.552490E-06	-2.566833E-06	-2.556763E-06	-2.536316E-06	-2.513733E-06	-2.488708E-06

 0.546875	-2.820740E-06	-2.798462E-06	-2.752075E-06	-2.716370E-06	-2.678223E-06	-2.658386E-06	-2.634888E-06	-2.611084E-06	-2.608643E-06	-2.651062E-06	-2.573547E-06	-2.608337E-06	-2.523804E-06	-2.590027E-06	-2.552795E-06	-2.570801E-06	-2.562256E-06	-2.545166E-06	-2.513123E-06	-2.496643E-06

 0.544434	-2.817688E-06	-2.794495E-06	-2.750244E-06	-2.713928E-06	-2.684021E-06	-2.658081E-06	-2.649841E-06	-2.611694E-06	-2.608948E-06	-2.651367E-06	-2.577209E-06	-2.610474E-06	-2.521362E-06	-2.594910E-06	-2.554626E-06	-2.572632E-06	-2.562561E-06	-2.550659E-06	-2.522888E-06	-2.500305E-06

 0.541992	-2.814941E-06	-2.791748E-06	-2.749939E-06	-2.717896E-06	-2.684021E-06	-2.663879E-06	-2.648926E-06	-2.609253E-06	-2.607727E-06	-2.652588E-06	-2.577515E-06	-2.608032E-06	-2.528687E-06	-2.592468E-06	-2.557678E-06	-2.580261E-06	-2.561646E-06	-2.552185E-06	-2.526855E-06	-2.503052E-06

 0.539551	-2.815857E-06	-2.788696E-06	-2.752380E-06	-2.720642E-06	-2.687988E-06	-2.665405E-06	-2.658997E-06	-2.611084E-06	-2.606506E-06	-2.652893E-06	-2.585754E-06	-2.604065E-06	-2.531128E-06	-2.601624E-06	-2.569885E-06	-2.584839E-06	-2.570190E-06	-2.555847E-06	-2.531128E-06	-2.502747E-06

 0.537109	-2.818298E-06	-2.792969E-06	-2.756958E-06	-2.719727E-06	-2.685242E-06	-2.666321E-06	-2.664185E-06	-2.615356E-06	-2.611389E-06	-2.659607E-06	-2.585754E-06	-2.607727E-06	-2.536926E-06	-2.605896E-06	-2.572632E-06	-2.587891E-06	-2.574463E-06	-2.556458E-06	-2.530518E-06	-2.506714E-06

 0.534668	-2.817383E-06	-2.795105E-06	-2.752991E-06	-2.719421E-06	-2.685547E-06	-2.664490E-06	-2.660217E-06	-2.623291E-06	-2.612610E-06	-2.661133E-06	-2.589111E-06	-2.608032E-06	-2.537231E-06	-2.612915E-06	-2.574768E-06	-2.587891E-06	-2.583618E-06	-2.563171E-06	-2.533569E-06	-2.513733E-06

 0.532227	-2.816467E-06	-2.793274E-06	-2.754517E-06	-2.718811E-06	-2.687683E-06	-2.666626E-06	-2.661133E-06	-2.622681E-06	-2.620850E-06	-2.666931E-06	-2.594910E-06	-2.616882E-06	-2.538147E-06	-2.613525E-06	-2.578125E-06	-2.592468E-06	-2.582703E-06	-2.568359E-06	-2.542114E-06	-2.521362E-06

 0.529785	-2.813416E-06	-2.792969E-06	-2.752380E-06	-2.725220E-06	-2.694092E-06	-2.672424E-06	-2.680359E-06	-2.624512E-06	-2.648621E-06	-2.671204E-06	-2.614441E-06	-2.618408E-06	-2.547913E-06	-2.615967E-06	-2.583008E-06	-2.601929E-06	-2.588806E-06	-2.578125E-06	-2.548523E-06	-2.526550E-06

 0.527344	-2.817383E-06	-2.791138E-06	-2.759705E-06	-2.729492E-06	-2.700500E-06	-2.677612E-06	-2.686768E-06	-2.627258E-06	-2.624512E-06	-2.673950E-06	-2.623901E-06	-2.629089E-06	-2.554321E-06	-2.622070E-06	-2.592773E-06	-2.608948E-06	-2.589722E-06	-2.577820E-06	-2.557678E-06	-2.528076E-06

 0.524902	-2.818604E-06	-2.799072E-06	-2.762756E-06	-2.732544E-06	-2.698669E-06	-2.679749E-06	-2.689514E-06	-2.632751E-06	-2.635498E-06	-2.675476E-06	-2.627258E-06	-2.633057E-06	-2.564087E-06	-2.631226E-06	-2.599792E-06	-2.615662E-06	-2.601624E-06	-2.584839E-06	-2.557373E-06	-2.533569E-06

 0.522461	-2.823181E-06	-2.799988E-06	-2.765503E-06	-2.731018E-06	-2.703247E-06	-2.680664E-06	-2.687683E-06	-2.640381E-06	-2.639160E-06	-2.684631E-06	-2.625427E-06	-2.641602E-06	-2.561646E-06	-2.639160E-06	-2.606201E-06	-2.616272E-06	-2.608948E-06	-2.590027E-06	-2.563477E-06	-2.540283E-06

 0.520020	-2.821655E-06	-2.805176E-06	-2.766113E-06	-2.734070E-06	-2.702942E-06	-2.684631E-06	-2.686462E-06	-2.646484E-06	-2.643127E-06	-2.693787E-06	-2.631226E-06	-2.649536E-06	-2.568359E-06	-2.641907E-06	-2.609558E-06	-2.624512E-06	-2.613831E-06	-2.599182E-06	-2.567749E-06	-2.550659E-06

 0.517578	-2.821350E-06	-2.803650E-06	-2.768250E-06	-2.738647E-06	-2.713013E-06	-2.689209E-06	-2.696533E-06	-2.648621E-06	-2.641296E-06	-2.700195E-06	-2.636719E-06	-2.657166E-06	-2.570801E-06	-2.647400E-06	-2.615967E-06	-2.630310E-06	-2.619934E-06	-2.608948E-06	-2.581482E-06	-2.556763E-06

 0.515137	-2.821655E-06	-2.804260E-06	-2.771912E-06	-2.744751E-06	-2.716370E-06	-2.697449E-06	-2.698059E-06	-2.660828E-06	-2.646790E-06	-2.705688E-06	-2.643433E-06	-2.657776E-06	-2.578735E-06	-2.650146E-06	-2.622070E-06	-2.640686E-06	-2.621155E-06	-2.610779E-06	-2.586060E-06	-2.563477E-06

 0.512695	-2.827759E-06	-2.808228E-06	-2.777710E-06	-2.750244E-06	-2.720642E-06	-2.701416E-06	-2.708740E-06	-2.655640E-06	-2.651672E-06	-2.708740E-06	-2.649231E-06	-2.667236E-06	-2.590942E-06	-2.663574E-06	-2.635193E-06	-2.648010E-06	-2.633972E-06	-2.619019E-06	-2.593079E-06	-2.565613E-06

 0.510254	-2.833862E-06	-2.814026E-06	-2.785645E-06	-2.752380E-06	-2.723389E-06	-2.708130E-06	-2.724304E-06	-2.664185E-06	-2.666931E-06	-2.720642E-06	-2.650146E-06	-2.676697E-06	-2.593689E-06	-2.670898E-06	-2.641907E-06	-2.655029E-06	-2.641296E-06	-2.622070E-06	-2.599182E-06	-2.574768E-06

 0.507813	-2.832947E-06	-2.821350E-06	-2.783508E-06	-2.756653E-06	-2.728271E-06	-2.714233E-06	-2.729797E-06	-2.671509E-06	-2.677917E-06	-2.727661E-06	-2.659607E-06	-2.688599E-06	-2.602539E-06	-2.680664E-06	-2.647095E-06	-2.659302E-06	-2.652893E-06	-2.637634E-06	-2.604370E-06	-2.586365E-06

 0.505371	-2.836914E-06	-2.821350E-06	-2.790527E-06	-2.760010E-06	-2.736206E-06	-2.730408E-06	-2.748413E-06	-2.675171E-06	-2.682800E-06	-2.738037E-06	-2.667236E-06	-2.699890E-06	-2.606201E-06	-2.686157E-06	-2.652283E-06	-2.668457E-06	-2.655945E-06	-2.644348E-06	-2.617798E-06	-2.598572E-06

 0.502930	-2.834778E-06	-2.825012E-06	-2.792358E-06	-2.769775E-06	-2.742004E-06	-2.741089E-06	-2.763062E-06	-2.685852E-06	-2.684937E-06	-2.737122E-06	-2.681580E-06	-2.703552E-06	-2.620544E-06	-2.691956E-06	-2.662659E-06	-2.680054E-06	-2.665100E-06	-2.655334E-06	-2.627563E-06	-2.602234E-06

 0.500488	-2.843018E-06	-2.826843E-06	-2.802734E-06	-2.776184E-06	-2.750854E-06	-2.740173E-06	-2.768860E-06	-2.693176E-06	-2.701721E-06	-2.747498E-06	-2.694702E-06	-2.708740E-06	-2.625427E-06	-2.704163E-06	-2.674255E-06	-2.691345E-06	-2.673950E-06	-2.658997E-06	-2.637024E-06	-2.609558E-06

 0.498047	-2.847595E-06	-2.835388E-06	-2.808533E-06	-2.781372E-06	-2.752991E-06	-2.756653E-06	-2.772827E-06	-2.705383E-06	-2.710266E-06	-2.757263E-06	-2.710571E-06	-2.714844E-06	-2.637024E-06	-2.714233E-06	-2.685547E-06	-2.698669E-06	-2.687683E-06	-2.669373E-06	-2.641602E-06	-2.618408E-06

 0.495605	-2.852478E-06	-2.840271E-06	-2.812195E-06	-2.781982E-06	-2.758179E-06	-2.762756E-06	-2.777100E-06	-2.716064E-06	-2.721558E-06	-2.764893E-06	-2.721863E-06	-2.729187E-06	-2.641296E-06	-2.725830E-06	-2.691650E-06	-2.704773E-06	-2.696838E-06	-2.678223E-06	-2.651367E-06	-2.628784E-06

 0.493164	-2.852173E-06	-2.846680E-06	-2.817383E-06	-2.788391E-06	-2.763367E-06	-2.759705E-06	-2.784729E-06	-2.726440E-06	-2.737427E-06	-2.774658E-06	-2.731934E-06	-2.741394E-06	-2.647400E-06	-2.730103E-06	-2.699585E-06	-2.713623E-06	-2.702942E-06	-2.691345E-06	-2.661743E-06	-2.641907E-06

 0.490723	-2.854004E-06	-2.848511E-06	-2.820129E-06	-2.798157E-06	-2.775269E-06	-2.780762E-06	-2.794495E-06	-2.736206E-06	-2.741699E-06	-2.781982E-06	-2.746582E-06	-2.750244E-06	-2.657776E-06	-2.741699E-06	-2.708740E-06	-2.724609E-06	-2.713318E-06	-2.705994E-06	-2.676697E-06	-2.650757E-06

